metadata_index,composer,title,piece_id,performance_path,split,has_raw_cc64,has_intermediate_pedal,num_raw_cc64_events,num_pedal_intermediate,num_normalized_notes
365,Beethoven,Piano_Sonatas_30-1,piece_dffc44d92cd9ab16,Beethoven/Piano_Sonatas/30-1/Shelest02.mid,train,True,True,5066,3746,1512
366,Beethoven,Piano_Sonatas_30-1,piece_dffc44d92cd9ab16,Beethoven/Piano_Sonatas/30-1/TOIVIO01.mid,train,True,True,3735,4235,1499
367,Beethoven,Piano_Sonatas_30-1,piece_dffc44d92cd9ab16,Beethoven/Piano_Sonatas/30-1/TanakaM06M.mid,train,True,True,4473,3292,1504
368,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/ADIG05M.mid,train,True,True,4544,7886,2903
369,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/AbdelmoulaJS03M.mid,train,True,True,8836,8567,2863
370,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Ahfat02M.mid,train,True,True,7804,6574,2846
371,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Ahn01.mid,train,True,True,6428,4858,2912
372,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/BrendleA03M.mid,train,True,True,4427,4460,2921
373,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Goh02.mid,train,True,True,6960,5383,2879
374,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/HUAN_B01.mid,train,True,True,6268,9301,2923
375,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Huang01.mid,train,True,True,10139,8962,2901
376,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/HuangSW08M.mid,train,True,True,7090,5102,2888
377,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Karpeyev01.mid,train,True,True,8964,6622,2931
378,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Kavalerova01.mid,train,True,True,8033,11314,2849
379,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/LeungM03M.mid,train,True,True,6505,6660,2880
380,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Mikhailoff04.mid,train,True,True,6071,6952,2920
381,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Na06M.mid,train,True,True,7984,10049,2896
382,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/SINKEV02.mid,train,True,True,5716,8087,2908
383,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/SOLOM04.mid,train,True,True,6863,8859,2834
384,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Stahievitch02.mid,train,True,True,4983,6334,2912
385,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Sun01.mid,train,True,True,6757,6074,2880
386,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Tang01.mid,train,True,True,8389,6502,2941
387,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/YOU01.mid,train,True,True,4720,5009,2917
388,Beethoven,Piano_Sonatas_31-1,piece_0e8ac1a93ce95432,Beethoven/Piano_Sonatas/31-1/Zuber04M.mid,train,True,True,10403,11403,2950
389,Beethoven,Piano_Sonatas_31-2,piece_8676e9e974ddb01f,Beethoven/Piano_Sonatas/31-2/ADIG05M.mid,train,True,True,1477,3807,1364
390,Beethoven,Piano_Sonatas_31-2,piece_8676e9e974ddb01f,Beethoven/Piano_Sonatas/31-2/AbdelmoulaJS04.mid,train,True,True,2193,2159,1362
391,Beethoven,Piano_Sonatas_31-2,piece_8676e9e974ddb01f,Beethoven/Piano_Sonatas/31-2/HuangSW09.mid,train,True,True,1482,1049,1374
392,Beethoven,Piano_Sonatas_31-2,piece_8676e9e974ddb01f,Beethoven/Piano_Sonatas/31-2/LeungM04.mid,train,True,True,1253,1007,1345
393,Beethoven,Piano_Sonatas_31-2,piece_8676e9e974ddb01f,Beethoven/Piano_Sonatas/31-2/Na06.mid,train,True,True,2085,2978,1168
394,Beethoven,Piano_Sonatas_31-2,piece_8676e9e974ddb01f,Beethoven/Piano_Sonatas/31-2/Stahievitch02.mid,train,True,True,1662,2677,1356
395,Beethoven,Piano_Sonatas_31-2,piece_8676e9e974ddb01f,Beethoven/Piano_Sonatas/31-2/Zuber04.mid,train,True,True,1633,1669,1373
396,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,train,True,True,5770,9793,3843
397,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/AbdelmoulaJS05M.mid,train,True,True,11880,9950,3834
398,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/BrendleA05.mid,train,True,True,5868,3670,3802
399,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/CHOE03.mid,train,True,True,9418,8402,3873
400,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/Gokcin01.mid,train,True,True,8807,6074,3815
401,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/HuangSW10M.mid,train,True,True,8222,4979,3630
402,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/LeungM05M.mid,train,True,True,8313,6356,3856
403,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/Na06M.mid,train,True,True,10773,11137,3836
404,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/ParkH01.mid,train,True,True,9954,6309,3830
405,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/Stahievitch02.mid,train,True,True,5972,6671,3828
406,Beethoven,Piano_Sonatas_31-3_4,piece_37b8b31fa6061643,Beethoven/Piano_Sonatas/31-3_4/Zuber04M.mid,train,True,True,13008,11914,3822
407,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/DupreeF03M.mid,test,True,True,5818,4081,5531
408,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/FALIKS01_2004.mid,test,True,True,3251,4030,4122
409,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/Faliks01.mid,test,True,True,4272,3021,4114
410,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/HouY04M.mid,test,True,True,10508,12486,5311
411,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/Jussow02.mid,test,True,True,7415,5875,5477
412,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/Jussow06M.mid,test,True,True,3909,3135,5443
413,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/MORET01.mid,test,True,True,6482,9507,5790
414,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/POTAMO01.mid,test,True,True,4031,5321,4153
415,Beethoven,Piano_Sonatas_32-1,piece_cde7e5eaa9e2232c,Beethoven/Piano_Sonatas/32-1/Park01.mid,test,True,True,6780,6292,4108
416,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/BENABD01.mid,test,True,True,4507,6381,4053
417,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/Benabdallah01.mid,test,True,True,6364,8070,4029
418,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/CaiC01.mid,test,True,True,6388,6568,4031
419,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/Chon03M.mid,test,True,True,4707,5471,4011
420,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/LeeE02M.mid,test,True,True,4181,6331,4020
421,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/LiA04M.mid,test,True,True,4453,4582,4000
422,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/Shamray01.mid,test,True,True,6266,7736,4050
423,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/SirajA02M.mid,test,True,True,5440,7031,3947
424,Beethoven,Piano_Sonatas_4-1,piece_1c594c5de477adca,Beethoven/Piano_Sonatas/4-1/Zhao01.mid,test,True,True,4788,5459,4009
425,Beethoven,Piano_Sonatas_5-1,piece_4ef5269e7fe5549d,Beethoven/Piano_Sonatas/5-1/Colafelice02M.mid,test,True,True,7039,6099,2111
426,Beethoven,Piano_Sonatas_5-1,piece_4ef5269e7fe5549d,Beethoven/Piano_Sonatas/5-1/SunD02M.mid,test,True,True,4055,5070,2113
427,Beethoven,Piano_Sonatas_5-1,piece_4ef5269e7fe5549d,Beethoven/Piano_Sonatas/5-1/Wong01.mid,test,True,True,2906,3124,2114
428,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/Hebert01M.mid,test,True,True,1747,1388,3520
429,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/KOLESO01.mid,test,True,True,2565,3267,3526
430,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/Larionova04M.mid,test,True,True,5008,11063,3482
431,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/LeeS02M.mid,test,True,True,3384,3160,3474
432,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/Lee_E01.mid,test,True,True,2647,2623,3497
433,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/MATSUM01.mid,test,True,True,1082,1623,3463
434,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/Wang02M.mid,test,True,True,2718,2316,3541
435,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/WangY01M.mid,test,True,True,6284,6900,3468
436,Beethoven,Piano_Sonatas_7-1,piece_736e242fbcbeaa28,Beethoven/Piano_Sonatas/7-1/ZhangE02M.mid,test,True,True,2523,2965,3545
437,Beethoven,Piano_Sonatas_7-2,piece_280d3fb90fdc39ac,Beethoven/Piano_Sonatas/7-2/Larionova04.mid,train,True,True,13940,7560,2077
438,Beethoven,Piano_Sonatas_7-2,piece_280d3fb90fdc39ac,Beethoven/Piano_Sonatas/7-2/LeeS03.mid,train,True,True,7348,2246,2064
439,Beethoven,Piano_Sonatas_7-3,piece_e79294c96a9d36df,Beethoven/Piano_Sonatas/7-3/Larionova04.mid,train,True,True,4178,5287,1478
440,Beethoven,Piano_Sonatas_7-3,piece_e79294c96a9d36df,Beethoven/Piano_Sonatas/7-3/LeeS04.mid,train,True,True,1900,1460,1480
441,Beethoven,Piano_Sonatas_7-4,piece_dde9257b6e9ebe2c,Beethoven/Piano_Sonatas/7-4/Larionova04M.mid,train,True,True,3900,7919,2141
442,Beethoven,Piano_Sonatas_7-4,piece_dde9257b6e9ebe2c,Beethoven/Piano_Sonatas/7-4/LeeS05M.mid,train,True,True,3332,2151,2134
443,Beethoven,Piano_Sonatas_8-1,piece_b45364ab6817194a,Beethoven/Piano_Sonatas/8-1/ChenS01.mid,validation,True,True,8110,10812,4443
444,Beethoven,Piano_Sonatas_8-1,piece_b45364ab6817194a,Beethoven/Piano_Sonatas/8-1/Na06M.mid,validation,True,True,4572,5251,4421
445,Beethoven,Piano_Sonatas_8-2,piece_866a8bde34d9407c,Beethoven/Piano_Sonatas/8-2/Na06.mid,train,True,True,6054,4805,1641
446,Beethoven,Piano_Sonatas_8-3,piece_912834d22a6e3605,Beethoven/Piano_Sonatas/8-3/Na06M.mid,train,True,True,2837,3211,2424
447,Beethoven,Piano_Sonatas_9-1,piece_ced1455f543263c1,Beethoven/Piano_Sonatas/9-1/Tysman05M.mid,train,True,True,9993,8484,3406
448,Beethoven,Piano_Sonatas_9-2,piece_3f4d0dbd2938b448,Beethoven/Piano_Sonatas/9-2_no_trio/Tysman05.mid,train,True,True,2694,1558,548
449,Beethoven,Piano_Sonatas_9-3,piece_18921bc81d708d16,Beethoven/Piano_Sonatas/9-3/Tysman05M.mid,validation,True,True,2237,1954,1798
450,Brahms,Six_Pieces_op_118_2,piece_e77d19bd364b0ad7,Brahms/Six_Pieces_op_118/2/Shilyaev03.mid,train,True,True,8979,4266,1667
451,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/Ali01.mid,train,True,True,5573,5480,5080
452,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/BuiJL04M.mid,train,True,True,8721,7120,5049
453,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/Day04.mid,train,True,True,8866,12072,4988
454,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/Dossin05.mid,train,True,True,5421,8803,5040
455,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/JIA06M.mid,train,True,True,5237,5755,5156
456,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/KimSuyeon04M.mid,train,True,True,7633,4425,5144
457,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/LeeKoeun03.mid,train,True,True,4453,3767,5050
458,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/LeeKoeun06.mid,train,True,True,5204,7162,5019
459,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/LinTao04.mid,train,True,True,5916,7809,5061
460,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/McNamara02.mid,train,True,True,8550,8274,5176
461,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/Mo07M.mid,train,True,True,5064,3701,5046
462,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/MunA19M.mid,train,True,True,4841,4145,5112
463,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/Richardson13M.mid,train,True,True,4859,4179,5169
464,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/SINKEV05.mid,train,True,True,5421,6652,5161
465,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/SINKEV11.mid,train,True,True,5308,7400,5189
466,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/Sladek04M.mid,train,True,True,7422,6420,4972
467,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/YeSijing01.mid,train,True,True,7311,4450,5074
468,Chopin,Ballades_1,piece_c8d6addc5ea74e2f,Chopin/Ballades/1/Zhou06M.mid,train,True,True,7811,6887,5031
469,Chopin,Ballades_2,piece_4af2ab3c0298bb64,Chopin/Ballades/2/Denisova17M.mid,train,True,True,5254,5302,4195
470,Chopin,Ballades_2,piece_4af2ab3c0298bb64,Chopin/Ballades/2/Gasanov04.mid,train,True,True,6960,6276,4276
471,Chopin,Ballades_2,piece_4af2ab3c0298bb64,Chopin/Ballades/2/Gasanov08M.mid,train,True,True,4203,4334,4348
472,Chopin,Ballades_2,piece_4af2ab3c0298bb64,Chopin/Ballades/2/GuoE04.mid,train,True,True,9868,7747,4338
473,Chopin,Ballades_2,piece_4af2ab3c0298bb64,Chopin/Ballades/2/Tetzloff06M.mid,train,True,True,7504,8272,4055
474,Chopin,Ballades_3,piece_25107898b32e58ce,Chopin/Ballades/3/Ko11M.mid,train,True,True,4801,3660,4570
475,Chopin,Ballades_3,piece_25107898b32e58ce,Chopin/Ballades/3/LinPeng06M.mid,train,True,True,6736,6054,4577
476,Chopin,Ballades_3,piece_25107898b32e58ce,Chopin/Ballades/3/Tan02.mid,train,True,True,7152,5443,4397
477,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/ChenC04M.mid,train,True,True,6000,5357,6153
478,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/Khmara02.mid,train,True,True,4946,2971,6265
479,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/Kociuban07M.mid,train,True,True,12172,15334,6290
480,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/Levitsky18M.mid,train,True,True,8633,8087,6015
481,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/Lim03.mid,train,True,True,9943,13243,6239
482,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/LuEric04M.mid,train,True,True,5908,4385,6247
483,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/MiyashitaM04M.mid,train,True,True,9797,7133,6019
484,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/Mizumoto02M.mid,train,True,True,7554,6351,6010
485,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/Nikiforov13M.mid,train,True,True,9440,8508,5963
486,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/SOLOM05.mid,train,True,True,7665,10397,6105
487,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/Yang03.mid,train,True,True,10666,12135,6231
488,Chopin,Ballades_4,piece_fcec8d8d34f57826,Chopin/Ballades/4/ZhangX02.mid,train,True,True,8840,5416,6035
489,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Kociuban13.mid,train,True,True,8946,11876,4776
490,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/LeeSH05M.mid,train,True,True,5408,3046,4700
491,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Na03.mid,train,True,True,7684,8855,4787
492,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Na09M.mid,train,True,True,8107,11334,4771
493,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Ozel10M.mid,train,True,True,5728,4641,4634
494,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Park10M.mid,train,True,True,6486,6945,4773
495,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Rozanski07M.mid,train,True,True,9479,6593,4724
496,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Verbaite03.mid,train,True,True,6908,6277,4607
497,Chopin,Barcarolle,piece_f596850122795be3,Chopin/Barcarolle/Wilshire04.mid,train,True,True,9927,11039,4771
498,Chopin,Berceuse_op_57,piece_de97ef37254a11f8,Chopin/Berceuse_op_57/LeungM07M.mid,train,True,True,1148,407,1703
499,Chopin,Berceuse_op_57,piece_de97ef37254a11f8,Chopin/Berceuse_op_57/MiyashitaM06M.mid,train,True,True,2657,1513,1686
500,Chopin,Berceuse_op_57,piece_de97ef37254a11f8,Chopin/Berceuse_op_57/Tario07M.mid,train,True,True,2694,2213,1728
501,Chopin,Berceuse_op_57,piece_de97ef37254a11f8,Chopin/Berceuse_op_57/Teo11M.mid,train,True,True,3638,2529,1716
502,Chopin,Berceuse_op_57,piece_de97ef37254a11f8,Chopin/Berceuse_op_57/ZhangE09M.mid,train,True,True,4581,3988,1691
503,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Avdeeva02.mid,train,True,True,926,791,1363
504,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/ChenW03M.mid,train,True,True,752,630,1422
505,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/HSU02.mid,train,True,True,1095,2199,1522
506,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/ISHIDA04.mid,train,True,True,1399,3635,1408
507,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Jussow03.mid,train,True,True,707,540,1406
508,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/KaiRuiR03M.mid,train,True,True,671,540,1361
509,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/LeeHanchien02.mid,train,True,True,910,799,1365
510,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/LiYZ02M.mid,train,True,True,978,802,1369
511,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/LuM02M.mid,train,True,True,2179,2481,1392
512,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Mikhailoff05.mid,train,True,True,1303,2054,1402
513,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/MorozovS02.mid,train,True,True,686,630,1388
514,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/MunA07M.mid,train,True,True,498,490,1460
515,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/NAKAJI02.mid,train,True,True,853,1244,1379
516,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Park02.mid,train,True,True,867,704,1364
517,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Savitski03.mid,train,True,True,734,604,1458
518,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Shelest02.mid,train,True,True,686,602,1430
519,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Stahievitch03.mid,train,True,True,1224,1203,1430
520,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/SunY03M.mid,train,True,True,849,529,1386
521,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Terenkova02.mid,train,True,True,2647,3802,1409
522,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Tysman02.mid,train,True,True,1349,1279,1383
523,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Verbaite02.mid,train,True,True,1419,1361,1427
524,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/YeF03M.mid,train,True,True,591,372,1410
525,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/YuP02M.mid,train,True,True,736,515,1379
526,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Zhdanov02.mid,train,True,True,1025,988,1385
527,Chopin,Etudes_op_10_1,piece_068f79291b041371,Chopin/Etudes_op_10/1/Zukiewicz02.mid,train,True,True,602,577,1421
528,Chopin,Etudes_op_10_10,piece_a9b29a246d86538b,Chopin/Etudes_op_10/10/Na_2009_02.mid,train,True,True,3266,6318,2251
529,Chopin,Etudes_op_10_10,piece_a9b29a246d86538b,Chopin/Etudes_op_10/10/WangH02M.mid,train,True,True,1498,1790,2232
530,Chopin,Etudes_op_10_10,piece_a9b29a246d86538b,Chopin/Etudes_op_10/10/Wilshire02.mid,train,True,True,3230,4974,2264
531,Chopin,Etudes_op_10_10,piece_a9b29a246d86538b,Chopin/Etudes_op_10/10/Yanagitani02.mid,train,True,True,1429,1533,2243
532,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Bult-ItoS04M.mid,train,True,True,2629,4187,2111
533,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Floril02.mid,train,True,True,2950,4258,2182
534,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Gintov02.mid,train,True,True,1564,1945,2143
535,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Hirata02.mid,train,True,True,2817,4251,2121
536,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/HuNY03M.mid,train,True,True,2166,2222,2124
537,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/KimBenjamin04.mid,train,True,True,1795,3484,2158
538,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/LuoJ08M.mid,train,True,True,2615,3963,2124
539,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Mordvinov04.mid,train,True,True,3182,5550,2141
540,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Na_2006_02.mid,train,True,True,2425,3961,2125
541,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Staupe02.mid,train,True,True,1466,1639,2136
542,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/WuuE06M.mid,train,True,True,2081,2971,2089
543,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/Yarden04.mid,train,True,True,2252,2856,2102
544,Chopin,Etudes_op_10_12,piece_ace29a807044d7fa,Chopin/Etudes_op_10/12/ZhangYunling02M.mid,train,True,True,2056,2846,2134
545,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/Hebert03M.mid,train,True,True,650,895,1391
546,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/JeonH02M.mid,train,True,True,805,978,1375
547,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/JiaXin01.mid,train,True,True,948,1680,1436
548,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/KaiRuiR06.mid,train,True,True,563,2684,1422
549,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/Kavalerova02.mid,train,True,True,1707,5223,1366
