file,candidate_source,representation,time_sec,cc64_value,tick,relative_path,composer,title,folder
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.357,61,111357,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.378,51,111378,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.396,56,111396,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.417,62,111417,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.436,69,111436,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.456,83,111456,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.477,127,111477,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.917,86,111917,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.936,66,111936,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.956,44,111956,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.977,0,111977,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,111.996,41,111996,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.016,59,112016,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.035,68,112035,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.055,77,112055,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.076,87,112076,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.096,97,112096,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.116,107,112116,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.137,118,112137,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.155,127,112155,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.54,93,112540,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.561,86,112561,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.581,88,112581,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.6,93,112600,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.62,101,112620,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.639,120,112639,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,112.661,127,112661,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.268,100,113268,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.288,81,113288,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.307,67,113307,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.328,55,113328,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.346,52,113346,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.366,58,113366,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.387,63,113387,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.406,68,113406,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.427,74,113427,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.445,79,113445,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.465,81,113465,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.525,80,113525,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.544,79,113544,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.564,78,113564,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.585,77,113585,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.604,77,113604,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.645,76,113645,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.723,76,113723,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.781,75,113781,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.802,74,113802,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.822,73,113822,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.842,73,113842,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.861,72,113861,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.88,69,113880,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.901,65,113901,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.921,62,113921,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.939,60,113939,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.96,59,113960,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,113.979,58,113979,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.0,56,114000,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.02,53,114020,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.038,51,114038,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.059,50,114059,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.078,49,114078,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.099,49,114099,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.118,48,114118,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.137,46,114137,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.158,45,114158,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.177,44,114177,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.267,43,114267,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.286,42,114286,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.345,42,114345,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.366,41,114366,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.385,37,114385,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.405,34,114405,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.461,34,114461,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.501,33,114501,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.56,33,114560,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.6,34,114600,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.641,35,114641,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.66,37,114660,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.681,39,114681,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.699,41,114699,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.719,44,114719,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.74,49,114740,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.758,55,114758,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.777,60,114777,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.798,64,114798,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.818,68,114818,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.839,73,114839,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.857,77,114857,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.876,80,114876,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.897,83,114897,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.917,85,114917,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,114.936,87,114936,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,115.074,86,115074,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,115.094,86,115094,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,raw_normalized,115.115,84,115115,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
